,assets,cash,equity
3795,-6,1164.902500000002,-20.997499999998126
3796,-6,1164.902500000002,-22.497499999998126
3797,7,-1402.597499999998,-15.197499999998172
3798,5,-998.9974999999985,-8.997499999998468
3799,5,-998.9974999999986,-10.997499999998581
3800,3,-602.7974999999985,-9.397499999998445
3801,-6,1179.7025000000015,-6.497499999998354
3802,-6,1179.7025000000015,-7.697499999998399
3803,-1,189.70250000000146,-8.697499999998541
3804,17,-3383.7974999999988,-11.84749999999849
3805,29,-5761.297499999998,-12.047499999997854
3806,49,-9725.297499999997,-11.047499999996944
3807,24,-4759.297500000001,-1.297500000000582
3808,12,-2376.3975,3.8025000000002365
3809,12,-2375.9975,-4.1974999999997635
3810,9,-1781.6975,-0.14750000000003638
3811,40,-7904.8975,7.102499999999964
3812,37,-7311.0975,3.8024999999997817
3813,40,-7902.197499999998,1.8025000000016007
3814,40,-7902.197499999998,-4.197499999998399
3815,36,-7110.597499999998,-7.797499999997854
3816,22,-4348.397499999997,-8.897499999997308
3817,-18,3529.1025000000027,-29.497499999997217
3818,-18,3529.1025000000027,-22.2974999999974
3819,-18,3529.1025000000027,-21.397499999997308
3820,-18,3529.1025000000027,-23.19749999999749
3821,-7,1357.7025000000021,-25.4974999999979
3822,4,-815.897499999998,-24.29749999999808
3823,8,-1603.897499999998,-24.697499999997945
3824,5,-1010.7974999999981,-22.79749999999808
3825,28,-5553.297499999998,-19.097499999998035
3826,37,-7329.897499999998,-20.547499999997854
3827,20,-3972.397499999998,-23.397499999998217
3828,-3,568.7025000000019,-23.34749999999815
3829,30,-5945.497499999997,-14.497499999996762
3830,16,-3170.297499999997,-7.897499999996853
3831,40,-7904.897499999998,-0.8974999999982174
3832,32,-6328.797499999998,0.8025000000025102
3833,32,-6328.797499999998,-23.19749999999749
3834,-8,1551.2025000000021,-25.597499999998035
3835,19,-3767.797499999998,-23.84749999999758
3836,39,-7705.797499999998,-24.74749999999858
3837,-1,170.20250000000306,-26.797499999996944
3838,-1,170.20250000000306,-26.847499999996955
3839,-20,3917.0025000000023,-23.99749999999767
3840,10,-1998.9974999999977,-28.49749999999767
3841,-13,2532.0025000000023,-28.34749999999758
3842,17,-3377.9974999999977,-31.5474999999974
3843,12,-2393.997499999997,-33.59749999999758
3844,3,-623.6974999999975,-33.74749999999756
3845,20,-3967.497499999996,-34.49749999999631
3846,20,-3967.497499999996,-36.49749999999585
3847,43,-8478.497499999998,-33.297499999996944
3848,50,-9851.29749999999,-33.79749999998785
3849,16,-3177.097499999988,-37.09749999998803
3850,6,-1215.097499999988,-38.19749999998817
3851,-50,9759.902500000011,-42.59749999998894
3852,-34,6622.302500000011,-46.79749999998876
3853,-34,6622.302500000011,-50.197499999989304
3854,-34,6622.302500000011,-45.09749999998985
3855,-34,6622.302500000011,-38.29749999998967
3856,-24,4663.302500000011,-39.49749999998858
3857,-24,4663.302500000011,-37.09749999998985
3858,-24,4663.302500000011,-37.09749999998985
3859,-24,4663.302500000011,-34.697499999989304
3860,56,-11000.69749999999,-38.697499999989304
3861,30,-5912.497499999989,-42.997499999989486
3862,34,-6694.897499999989,-41.09749999998985
3863,29,-5716.39749999999,-42.54749999999058
3864,16,-3173.597499999991,-46.397499999991396
3865,-4,734.402500000009,-47.39749999999094
3866,-4,734.402500000009,-47.19749999999101
3867,-4,734.402500000009,-46.997499999990964
3868,-6,1125.8025000000089,-46.29749999999126
3869,-6,1125.8025000000089,-47.497499999991305
3870,44,-8662.697499999991,-69.4974999999904
3871,44,-8660.697499999995,-71.89749999999549
3872,28,-5537.497499999996,-74.69749999999567
3873,16,-3196.297499999996,-75.49749999999585
3874,26,-5146.297499999996,-74.99749999999585
3875,39,-7678.597499999998,-73.59749999999804
3876,52,-10209.597499999996,-87.79749999999694
3877,32,-6317.597499999997,-85.59749999999713
3878,12,-2423.5974999999985,-88.99749999999813
3879,-56,10802.402500000002,-78.39749999999913
3880,-56,10802.402500000002,-69.99749999999585
3881,-56,10802.402500000002,-86.79749999999694
3882,-56,10802.402500000002,-75.59749999999804
3883,-55,10608.302500000002,-86.4474999999984
3884,25,-4966.597499999997,-95.34749999999622
3885,21,-4178.1975,-85.29750000000013
3886,36,-7099.897500000002,-85.29750000000149
3887,35,-6903.0975,-88.59749999999985
3888,26,-5149.9974999999995,-91.69749999999931
3889,18,-3593.097499999997,-92.99749999999722
3890,8,-1649.0974999999974,-93.09749999999735
3891,5,-1065.2974999999974,-92.5474999999974
3892,12,-2426.797499999997,-86.79749999999694
3893,12,-2409.6974999999975,-73.29749999999785
3894,23,-4546.497499999996,-78.74749999999585
3895,13,-2603.497499999995,-79.54749999999467
3896,8,-1631.497499999995,-78.29749999999513
3897,18,-3572.497499999995,-78.69749999999522
3898,-14,2639.102500000005,-76.89749999999503
3899,-14,2639.102500000005,-77.5974999999953
3900,-23,4395.102500000005,-82.99749999999403
3901,-23,4395.102500000005,-84.14749999999458
3902,-10,1864.0025000000053,-83.49749999999472
3903,-10,1864.0025000000053,-85.49749999999472
3904,25,-4966.497499999994,-80.24749999999403
3905,28,-5550.697499999995,-90.69749999999476
3906,27,-5354.197499999994,-90.54749999999422
3907,27,-5354.197499999992,-95.94749999999203
3908,-43,8274.802500000009,-112.34749999999076
3909,-43,8274.802500000009,-105.89749999999003
3910,-43,8274.802500000009,-101.59749999999076
3911,-43,8274.802500000009,-108.04749999999149
3912,-13,2422.4025000000092,-111.29749999999058
3913,-13,2422.4025000000092,-110.64749999999049
3914,-13,2422.4025000000092,-104.14749999999049
3915,-13,2422.4025000000092,-104.79749999999103
3916,27,-5364.797499999991,-128.14749999999094
3917,-44,8402.10250000001,-127.29749999999149
3918,-14,2582.10250000001,-134.5974999999903
3919,-14,2582.10250000001,-132.49749999998994
3920,-28,5315.102500000008,-132.2974999999924
3921,-22,4146.902500000008,-139.7974999999924
3922,-22,4146.902500000008,-144.19749999999203
3923,-22,4146.902500000008,-144.19749999999203
3924,-22,4146.902500000008,-148.59749999999167
3925,-22,4146.902500000008,-152.9974999999913
3926,-22,4146.902500000008,-145.2974999999915
3927,-22,4146.902500000008,-143.09749999999167
3928,5,-1101.8974999999928,-124.39749999999276
3929,24,-4790.097499999993,-92.09749999999258
3930,0,-93.29749999999245,-93.29749999999245
3931,0,-93.29749999999245,-93.29749999999245
3932,0,-93.29749999999245,-93.29749999999245
3933,-21,4016.4025000000074,-89.09749999999258
3934,9,-1854.5974999999926,-95.09749999999258
3935,-1,103.40250000000742,-92.1974999999926
3936,14,-2826.0974999999935,-90.49749999999358
3937,39,-7702.69749999999,-85.99749999998949
3938,36,-7116.29749999999,-87.29749999998967
3939,16,-3212.2974999999897,-89.89749999999003
3940,16,-3212.2974999999897,-87.49749999998949
3941,9,-1845.1974999999898,-88.84749999998985
3942,16,-3208.8974999999896,-86.49749999998994
3943,12,-2428.49749999999,-87.89749999998958
3944,-42,8103.10250000001,-88.9974999999904
3945,-12,2250.10250000001,-90.4974999999904
3946,-12,2250.10250000001,-89.29749999998967
3947,-12,2250.10250000001,-89.89749999999003
3948,-3,495.10250000000997,-90.19749999998999
3949,11,-2236.29749999999,-88.54749999999012
3950,5,-1063.3974999999905,-87.6474999999906
3951,-8,1472.9025000000092,-87.09749999999076
3952,14,-2817.0974999999908,-84.29749999999103
3953,1,-272.1974999999909,-77.09749999999087
3954,28,-5538.097499999991,-66.89749999999094
3955,24,-4756.097499999991,-67.69749999999021
3956,19,-3778.297499999988,-68.54749999998785
3957,-7,1298.3025000000112,-68.79749999998899
3958,-7,1298.3025000000112,-69.14749999998912
3959,62,-12194.797499999986,-52.0974999999853
3960,73,-14346.597499999987,-64.1474999999864
3961,70,-13759.497499999987,-70.99749999998676
3962,-10,1880.5025000000132,-74.49749999998676
3963,-10,1880.5025000000132,-74.99749999998676
3964,-9,1684.9025000000133,-76.84749999998667
3965,81,-15946.097499999987,-98.4474999999893
3966,68,-13403.297499999986,-122.89749999998457
3967,48,-9497.297499999991,-127.69749999999294
3968,15,-3055.697499999992,-129.19749999999203
3969,-11,2016.9025000000076,-128.64749999999253
3970,1,-324.2974999999924,-128.8474999999924
3971,1,-324.2974999999924,-129.14749999999242
3972,-51,9816.202500000007,-126.24749999999221
3973,-43,8257.602500000006,-138.14749999999367
3974,-43,8257.602500000006,-155.3474999999944
3975,-43,8257.602500000006,-157.49749999999403
3976,-43,8257.602500000006,-163.94749999999294
3977,-43,8257.602500000006,-170.39749999999367
3978,-43,8257.602500000006,-172.5474999999933
3979,-3,413.6025000000059,-174.6974999999942
3980,-3,413.6025000000059,-175.14749999999412
3981,-3,413.6025000000059,-174.24749999999403
3982,-3,413.6025000000059,-174.54749999999422
3983,-3,413.6025000000059,-174.99749999999403
3984,13,-2725.5974999999935,-174.3474999999935
3985,24,-4882.197499999993,-166.19749999999294
3986,21,-4290.297499999993,-164.8474999999935
3987,11,-2324.297499999994,-164.44749999999385
3988,9,-1930.597499999994,-165.69749999999408
3989,-6,1012.9025000000065,-162.7974999999933
3990,-6,1012.9025000000065,-162.7974999999933
3991,0,-162.49749999999347,-162.49749999999347
3992,0,-162.49749999999347,-162.49749999999347
3993,14,-2905.497499999993,-157.29749999999285
3994,-4,627.9025000000072,-156.89749999999276
3995,29,-5846.697499999992,-151.09749999999258
3996,14,-2897.997499999992,-147.6974999999925
3997,5,-1130.997499999992,-150.247499999992
3998,-36,6913.202500000006,-146.39749999999367
3999,-36,6913.202500000006,-148.19749999999385
4000,0,1.1025,1.1025
4001,30,-6016.597499999999,-18.097499999998945
4002,-10,1979.4025000000013,-20.097499999998718
4003,20,-4020.597499999999,-23.59749999999849
4004,-20,3971.402500000001,-24.597499999998945
4005,-20,3971.402500000001,-20.597499999998945
4006,20,-4020.3974999999996,-25.39749999999958
4007,1,-223.19749999999885,-23.547499999998877
4008,-55,10954.8025,-23.19750000000022
4009,-55,10954.8025,-17.69750000000022
4010,-51,10156.8025,-20.24750000000131
4011,-11,2169.0024999999996,-28.2475000000004
4012,-11,2169.0024999999996,-28.2475000000004
4013,0,-26.697500000000446,-26.697500000000446
4014,0,-26.697500000000446,-26.697500000000446
4015,13,-2626.6975,-17.59750000000031
4016,-4,798.0024999999996,-4.597500000000423
4017,-5,999.7024999999996,-4.547500000000355
4018,-5,999.7024999999996,-6.797500000000355
4019,-5,999.7024999999996,-10.547500000000355
4020,15,-3042.9975,-13.747499999999945
4021,2,-418.2974999999999,-15.697499999999877
4022,-38,7625.7025,-33.19750000000022
4023,-38,7625.7025,-25.597499999999854
4024,-36,7223.302500000001,-32.49749999999949
4025,-28,5611.302500000001,-33.49749999999949
4026,-18,3595.3024999999993,-28.9975000000004
4027,-16,3192.7024999999994,-29.697500000000673
4028,-13,2588.5024999999996,-31.64750000000049
4029,17,-3462.3974999999996,-34.347499999999854
4030,8,-1647.9975,-35.997499999999945
4031,-32,6412.0025000000005,-32.79749999999967
4032,-30,6013.702500000002,-32.797499999997854
4033,-30,6013.702500000002,-35.797499999997854
4034,-9,1784.3025000000025,-29.647499999997535
4035,-9,1784.3025000000025,-30.5474999999974
4036,-3,577.1025000000026,-27.99749999999733
4037,-9,1793.9025000000026,-27.247499999997217
4038,21,-4275.097499999998,-26.797499999997854
4039,34,-6891.597499999997,-11.69749999999749
4040,37,-7498.197499999997,-13.097499999996217
4041,78,-15770.4975,-22.297499999998763
4042,96,-19395.8975,-27.897499999999127
4043,95,-19193.497499999998,-50.99749999999767
4044,87,-17581.497499999998,-59.6974999999984
4045,86,-17380.097499999996,-72.59749999999622
4046,60,-12148.897499999997,-73.89749999999731
4047,49,-9935.697499999998,-79.34749999999985
4048,29,-5913.697499999998,-83.24749999999767
4049,22,-4506.697499999998,-87.99749999999767
4050,-9,1718.1025000000022,-88.19749999999772
4051,31,-6317.897499999997,-83.79749999999785
4052,40,-8125.897499999997,-83.89749999999731
4053,40,-8125.897499999997,-85.89749999999731
4054,0,-89.8974999999964,-89.8974999999964
4055,90,-18179.897499999995,-134.8974999999955
4056,60,-12170.097499999998,-161.09749999999985
4057,44,-8968.497499999996,-166.29749999999513
4058,24,-4968.497499999996,-166.09749999999622
4059,17,-3567.797499999996,-167.79749999999603
4060,24,-4965.897499999995,-167.0974999999953
4061,3,-767.9974999999947,-168.44749999999465
4062,15,-3165.597499999995,-166.34749999999485
4063,7,-1565.897499999995,-166.94749999999476
4064,-13,2430.102500000006,-167.29749999999422
4065,-13,2430.102500000006,-169.24749999999403
4066,-13,2430.102500000006,-169.24749999999403
