time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/value_loss,train/policy_gradient_loss,train/approx_kl,train/learning_rate,train/clip_range,train/explained_variance,train/n_updates,train/clip_fraction,train/loss,train/entropy_loss
75,3,20,3,1.8273515462875367,-0.03637312340713113,0.014693884,0.0003,0.2,-0.3952378034591675,1720,0.051999998092651364,0.7173869609832764,-5.411206388473511
100,4,19,5,0.2708156332373619,-0.04995457062590845,0.030242601,0.0003,0.2,0.35382723808288574,1730,0.11999999657273293,0.0160224512219429,-4.315155792236328
125,5,19,6,3.4077287197113035,-0.03111369379795974,0.01986071,0.0003,0.2,-0.18759381771087646,1740,0.07199999839067459,1.5872220993041992,-4.885498809814453
150,6,18,7,4.607213878631592,-0.017742723562986385,0.0039407373,0.0003,0.2,-0.09953939914703369,1750,0.011999999731779098,2.080392360687256,-4.453130722045898
175,7,18,9,0.5589119255542755,-0.07422062108665699,0.050949134,0.0003,0.2,0.11788761615753174,1760,0.19999999329447746,0.15151461958885193,-4.340617942810058
200,8,18,10,0.5947314977645874,-0.04524081056751328,0.03573635,0.0003,0.2,-0.00013756752014160156,1770,0.12399999797344208,0.1684170514345169,-4.914165258407593
225,9,17,12,5.480302047729492,-0.011779139135964201,0.0048970343,0.0003,0.2,0.18536168336868286,1780,0.0,2.597527027130127,-4.0610956192016605
250,10,17,14,0.6729760766029358,-0.035914567073806934,0.0074503943,0.0003,0.2,-0.5269302129745483,1790,0.019999999552965164,0.22472228109836578,-4.667855834960937
25,1,18,1,0.8765291631221771,-0.0416485739117487,0.013117135,0.0003,0.2,-0.11915040016174316,1800,0.05999999716877937,0.32951366901397705,-5.028217697143555
50,2,17,2,1.7762313604354858,-0.020812370182480323,0.004930396,0.0003,0.2,-0.4843747615814209,1810,0.007999999821186066,0.726722002029419,-6.182445240020752
75,3,17,4,0.1379045993089676,-0.05529444687813516,0.033899494,0.0003,0.2,-0.2517763376235962,1820,0.16799999475479127,-0.03315551578998566,-5.0650382995605465
100,4,17,5,5.487706089019776,-0.0140702938198082,0.0065587233,0.0003,0.2,-0.04204916954040527,1830,0.031999999284744264,2.604696035385132,-6.258589458465576
125,5,17,7,0.45073849260807036,-0.0608964926619084,0.034405284,0.0003,0.2,-0.14458775520324707,1840,0.12399999648332596,0.07794833928346634,-4.462975978851318
150,6,17,8,0.5485577046871185,-0.04864245023205882,0.03176237,0.0003,0.2,0.021489322185516357,1850,0.17599999234080316,0.15328526496887207,-4.434745597839355
175,7,16,10,0.2434755489230156,-0.06226556846871958,0.031385183,0.0003,0.2,-0.8364551067352295,1860,0.17599999755620957,-0.04938378185033798,-4.675103998184204
200,8,16,12,1.165691864490509,-0.03351916361879574,0.013265719,0.0003,0.2,0.007833003997802734,1870,0.05599999874830246,0.5017338395118713,-4.007901954650879
225,9,15,14,0.20373982787132264,-0.030848709266632923,0.019827561,0.0003,0.2,-0.13498544692993164,1880,0.11599999740719795,0.015035316348075867,-3.5671175718307495
250,10,15,15,0.6196093320846557,-0.042910353199345865,0.027459307,0.0003,0.2,-0.06260693073272705,1890,0.155999992787838,0.21767334640026093,-3.7278849840164185
25,1,19,1,0.32625768780708314,-0.030783668435469737,0.013450499,0.0003,0.2,-0.055408596992492676,1900,0.031999999284744264,0.06336621940135956,-3.220456051826477
50,2,19,2,4.622205686569214,-0.011103182619204687,0.010334871,0.0003,0.2,-0.014534592628479004,1910,0.031999999284744264,2.224299907684326,-4.506802177429199
75,3,19,3,3.5098116636276244,-0.007799662119243322,0.0035589742,0.0003,0.2,-0.4158017635345459,1920,0.019999999552965164,1.539421796798706,-4.193826818466187
100,4,19,5,0.410830894112587,-0.03540627418644728,0.011182782,0.0003,0.2,-0.8743213415145874,1930,0.043999999016523364,0.09500962495803833,-3.7151707887649534
125,5,19,6,0.31867489516735076,-0.026957107423804416,0.008256249,0.0003,0.2,-0.19697141647338867,1940,0.031999999284744264,0.04762706533074379,-3.16658501625061
150,6,18,7,2.869557738304138,-0.017364617788697956,0.0067358324,0.0003,0.2,-0.04165232181549072,1950,0.031999999284744264,1.150357723236084,-3.7599058628082274
175,7,18,9,5.561143684387207,-0.02073261924833041,0.0043510245,0.0003,0.2,0.05768066644668579,1960,0.019999999552965164,2.237903356552124,-3.696289229393005
200,8,17,11,1.6688188076019288,-0.04599584894999893,0.03231873,0.0003,0.2,-0.011156678199768066,1970,0.08399999663233756,0.7513495683670044,-3.7819891214370727
225,9,17,12,0.9369447231292725,-0.02045204217731946,0.0043068407,0.0003,0.2,-0.06433761119842529,1980,0.011999999731779098,0.32510510087013245,-3.408506917953491
250,10,16,14,0.7763556480407715,-0.027007112748921,0.008197627,0.0003,0.2,-0.14169752597808838,1990,0.02799999862909317,0.23201508820056915,-3.63445188999176
25,1,28,0,12.807521152496339,-0.0034843338360388996,0.0013885426,0.0003,0.2,-0.06709873676300049,2000,0.0,6.3563666343688965,-4.100634813308716
50,2,22,2,7.325906229019165,-0.010614039397333385,0.0020556473,0.0003,0.2,0.0881197452545166,2010,0.0,3.491504192352295,-4.573224925994873
75,3,20,3,4.493576526641846,-0.010401058761868498,0.0013118648,0.0003,0.2,0.17072361707687378,2020,0.0,2.110867500305176,-3.9959036827087404
100,4,20,4,0.17253233790397643,-0.059129481542855536,0.035930876,0.0003,0.2,0.3477622866630554,2030,0.1599999964237213,-0.012724637985229492,-3.36108934879303
125,5,20,6,1.794883096218109,-0.03436587722972036,0.017323188,0.0003,0.2,-0.23424100875854492,2040,0.08799999728798866,0.7498293519020081,-4.199132680892944
150,6,19,7,0.2165870949625969,-0.023869872203795238,0.011191125,0.0003,0.2,-2.6013691425323486,2050,0.03599999919533729,0.0279080867767334,-3.3923568964004516
175,7,18,9,3.24742169380188,-0.023092588044703,0.010083008,0.0003,0.2,-0.1604863405227661,2060,0.023999999463558196,1.333457112312317,-3.740694260597229
200,8,18,10,7.107423162460327,-0.011369544161309086,0.0035824727,0.0003,0.2,0.05757659673690796,2070,0.003999999910593033,3.2094461917877197,-3.7014703035354612
225,9,17,12,6.897693252563476,-0.01722854684689068,0.0031611037,0.0003,0.2,-0.06377553939819336,2080,0.0,3.0481109619140625,-4.259191417694092
250,10,17,14,0.4408375322818756,-0.0388883854569869,0.010679147,0.0003,0.2,-0.4699360132217407,2090,0.031999999284744264,0.1316271722316742,-3.943747401237488
25,1,21,1,0.3764611452817917,-0.04649576607905317,0.023456916,0.0003,0.2,-0.4859139919281006,2100,0.11999999582767487,0.0523192435503006,-3.5072010278701784
50,2,21,2,0.45261461436748507,-0.029543248867616077,0.0137329865,0.0003,0.2,-1.5034420490264893,2110,0.03599999919533729,0.10058621317148209,-3.918626594543457
75,3,19,3,0.10723785683512688,-0.05426889845356371,0.029125497,0.0003,0.2,-1.5593674182891846,2120,0.11999999806284904,-0.0701640248298645,-3.743136930465698
100,4,19,5,6.821082496643067,0.010723744608461771,0.008162806,0.0003,0.2,-0.11237490177154541,2130,0.031999999284744264,3.2185635566711426,-4.1331336975097654
125,5,19,6,0.4445133894681931,-0.05843041158840023,0.03889092,0.0003,0.2,0.21073037385940552,2140,0.14799999371170997,0.07685428112745285,-3.956898498535156
150,6,18,8,0.18710794001817704,-0.056814001347869694,0.045918226,0.0003,0.2,-0.012712836265563965,2150,0.2279999926686287,-0.006916150450706482,-3.625792407989502
175,7,17,9,0.27566747218370435,-0.02620193182863293,0.015286152,0.0003,0.2,-0.06976962089538574,2160,0.09199999794363975,0.04885295033454895,-3.9983041048049928
200,8,17,11,0.27208931744098663,-0.037034333130344876,0.012632375,0.0003,0.2,0.279361367225647,2170,0.0559999980032444,0.010958179831504822,-3.618250584602356
225,9,16,13,13.587283706665039,-0.005996884947060544,0.0035603188,0.0003,0.2,0.012917757034301758,2180,0.0,6.720272541046143,-3.511478233337402
250,10,16,15,0.19413570016622544,-0.045981755824759316,0.024403004,0.0003,0.2,-0.1136389970779419,2190,0.08399999886751175,-0.02743544429540634,-3.4545294284820556
25,1,24,1,0.26559732407331466,-0.04749116000626223,0.023928192,0.0003,0.2,-1.1081805229187012,2200,0.10799999609589576,-0.005560711026191711,-4.059987640380859
50,2,21,2,5.195715379714966,-0.019402219078503435,0.0042053317,0.0003,0.2,-0.04872250556945801,2210,0.007999999821186066,2.3006064891815186,-4.828354263305664
75,3,19,3,1.876652753353119,-0.01083914563571966,0.0025382207,0.0003,0.2,0.10694116353988647,2220,0.0,0.7041437029838562,-3.344479513168335
100,4,19,5,1.3890186071395874,-0.03432394096907245,0.008160217,0.0003,0.2,-0.06628072261810303,2230,0.023999999463558196,0.48356959223747253,-3.992501449584961
125,5,18,6,1.552139449119568,-0.03337775579653766,0.016451567,0.0003,0.2,-0.08934223651885986,2240,0.05199999883770943,0.6159151196479797,-3.440399980545044
150,6,17,8,0.06243556626141071,-0.05743213295750316,0.03642874,0.0003,0.2,-0.05520021915435791,2250,0.1319999948143959,-0.0703507512807846,-3.432245683670044
175,7,17,9,0.26350117921829225,-0.051964728448540144,0.03723101,0.0003,0.2,-1.0496892929077148,2260,0.24399999231100084,0.012515418231487274,-4.780023097991943
200,8,17,11,1.2618887662887572,-0.01855399248469638,0.005243809,0.0003,0.2,-0.04603242874145508,2270,0.015999999642372132,0.46524062752723694,-2.6018745422363283
225,9,16,13,0.29330548346042634,-0.041990092534571845,0.015924191,0.0003,0.2,-0.08148157596588135,2280,0.07599999830126762,0.04778178781270981,-2.5854037523269655
250,10,16,15,9.6085036277771,-0.010609558845870027,0.009699514,0.0003,0.2,-0.15929651260375977,2290,0.05199999883770943,4.410906791687012,-2.729722762107849
25,1,26,0,22.406830024719238,-0.0027582235088331685,0.0009656882,0.0003,0.2,-0.0010253190994262695,2300,0.0,10.966811180114746,-2.4658198833465574
50,2,23,2,0.3746128469705582,-0.0538068968728183,0.06299304,0.0003,0.2,0.02482593059539795,2310,0.19199999645352364,0.06279074400663376,-4.468513870239258
75,3,22,3,12.454215812683106,-0.010528831327333421,0.0049915337,0.0003,0.2,0.07535344362258911,2320,0.011999999731779098,6.002221584320068,-2.1155311107635497
100,4,20,4,2.4434783697128295,-0.04456484791450208,0.038092613,0.0003,0.2,-0.025875091552734375,2330,0.05199999883770943,1.0448848009109497,-3.1921138048171995
125,5,20,6,0.7132814764976502,-0.03693680408969513,0.013033893,0.0003,0.2,0.18930470943450928,2340,0.035999998450279236,0.19852957129478455,-3.0320318222045897
150,6,19,7,0.5439130187034606,-0.04626978940889241,0.04841669,0.0003,0.2,-0.06062793731689453,2350,0.14399999678134917,0.2005373239517212,-2.9092313051223755
175,7,19,9,0.3369572967290878,-0.034490697244182654,0.05541407,0.0003,0.2,0.05367386341094971,2360,0.13999999538064004,0.10881347209215164,-3.2570908069610596
200,8,18,10,0.17837924659252166,-0.020566541643580294,0.016527483,0.0003,0.2,-0.44724178314208984,2370,0.1119999960064888,0.025798745453357697,-3.6025561094284058
225,9,18,12,0.4951125979423523,-0.051907737806439334,0.031359315,0.0003,0.2,0.01449960470199585,2380,0.1839999958872795,0.13928429782390594,-3.909478712081909
250,10,17,14,0.10346020683646202,-0.04446451682969936,0.044137504,0.0003,0.2,0.06250244379043579,2390,0.22399998903274537,-0.03680195286870003,-2.7265260219573975
25,1,23,1,0.40158055126667025,-0.03042771184071924,0.025494996,0.0003,0.2,-0.1929405927658081,2400,0.16799999549984931,0.10976787656545639,-3.6602421522140505
50,2,20,2,2.8333418130874635,-0.0031538843454328004,0.001079762,0.0003,0.2,0.2577740550041199,2410,0.0,1.3536441326141357,-4.256400632858276
75,3,20,3,0.23989437371492386,-0.02034780193911878,0.009014961,0.0003,0.2,0.46104198694229126,2420,0.031999999284744264,0.03713900223374367,-2.388536500930786
100,4,19,5,1.0072619020938873,-0.06317826271802182,0.08866949,0.0003,0.2,-0.034801483154296875,2430,0.1479999952018261,0.38475683331489563,-2.3591345310211183
125,5,18,6,1.6016456007957458,-0.0083288052773554,0.009513514,0.0003,0.2,-0.050206661224365234,2440,0.03999999910593033,0.715903639793396,-3.439871835708618
150,6,17,8,0.2545719683170319,-0.02450648244842881,0.011319394,0.0003,0.2,-0.7530584335327148,2450,0.03999999910593033,0.04539307579398155,-2.5112715482711794
175,7,16,10,1.619502019882202,-0.009629593903839152,0.006182072,0.0003,0.2,-0.05163073539733887,2460,0.03599999919533729,0.6130003333091736,-2.456227421760559
200,8,16,11,0.5224559426307678,-0.020873248840682024,0.008403769,0.0003,0.2,-1.1649680137634277,2470,0.03999999910593033,0.19892078638076782,-2.0439159631729127
225,9,16,13,0.39726451635360716,-0.04209611994959417,0.024646217,0.0003,0.2,-0.458645224571228,2480,0.10799999684095382,0.09302389621734619,-3.559869623184204
250,10,16,15,0.7875151872634888,-0.021912559925577568,0.01085514,0.0003,0.2,-0.04791116714477539,2490,0.06799999848008156,0.2425016611814499,-2.2720832347869875
25,1,23,1,3.208670973777771,-0.019404565081000413,0.005505688,0.0003,0.2,-0.013616681098937988,2500,0.023999999463558196,1.2343676090240479,-2.880284857749939
50,2,18,2,0.11795156449079514,-0.04464983668923424,0.020787677,0.0003,0.2,0.2169569730758667,2510,0.12799999564886094,-0.015723057091236115,-2.7044836282730103
75,3,18,4,0.12719537168741227,-0.046061921238899114,0.04058259,0.0003,0.2,-0.06961655616760254,2520,0.34799999594688413,-0.0008319318294525146,-2.3560753583908083
100,4,17,5,0.20627810955047607,-0.03874155260622558,0.02119073,0.0003,0.2,-0.8111621141433716,2530,0.08399999812245369,0.006024695932865143,-2.958329916000366
125,5,16,7,0.1084862343966961,-0.03235411315038803,0.05265039,0.0003,0.2,-0.12115263938903809,2540,0.17199999541044236,0.0010592564940452576,-2.932460880279541
150,6,15,9,4.368623828887939,-0.01259543338092044,0.007053671,0.0003,0.2,-0.05743765830993652,2550,0.023999999463558196,1.890965223312378,-3.0975253343582154
175,7,15,11,0.48557465970516206,-0.023698002342134573,0.022830542,0.0003,0.2,0.14551937580108643,2560,0.059999997913837436,0.18349170684814453,-2.6784087896347044
200,8,15,13,0.991191291809082,-0.02267926435731358,0.015425028,0.0003,0.2,0.11861711740493774,2570,0.07199999839067459,0.42476415634155273,-2.4066282987594603
225,9,14,15,0.13461606800556183,-0.04140559234097587,0.07510474,0.0003,0.2,-0.40242791175842285,2580,0.22799999490380288,0.0042125992476940155,-2.9188812732696534
250,10,14,16,0.13946420550346375,-0.036333047479391034,0.023419373,0.0003,0.2,-0.5709531307220459,2590,0.12399999648332596,-0.01980007439851761,-4.0446882247924805
25,1,21,1,0.09103197306394577,-0.024069662456866325,0.009231157,0.0003,0.2,-0.48967504501342773,2600,0.04799999892711639,-0.021780911833047867,-2.6105344772338865
50,2,19,2,0.6616128772497177,-0.02317888680845499,0.03045591,0.0003,0.2,-0.23415017127990723,2610,0.13999999687075615,0.18871769309043884,-3.443044352531433
75,3,18,3,0.07528532594442368,-0.03356542319338764,0.02766077,0.0003,0.2,-0.10950911045074463,2620,0.12399999648332596,-0.02674276754260063,-3.549097514152527
100,4,17,5,0.21446413844823836,-0.03234427843801626,0.026521482,0.0003,0.2,-0.39570748805999756,2630,0.1559999965131283,-0.02504720166325569,-3.1193158864974975
125,5,16,7,0.4095343142747879,-0.026371577899903187,0.016963711,0.0003,0.2,-2.121046781539917,2640,0.09199999570846558,0.07199549674987793,-2.9296024322509764
150,6,16,9,0.3893925383687019,-0.018947358269709724,0.0053676437,0.0003,0.2,0.12431532144546509,2650,0.019999999552965164,0.07610508799552917,-2.255940651893616
175,7,15,11,1.6784491300582887,-0.019552617758512268,0.008194274,0.0003,0.2,-0.5917876958847046,2660,0.02799999937415123,0.6092652678489685,-3.1100836277008055
200,8,15,13,1.4632338762283326,-0.017228074319194996,0.0034982918,0.0003,0.2,-0.6054173707962036,2670,0.0,0.5498935580253601,-3.54957971572876
225,9,14,15,0.11007661111652851,-0.04373895590659345,0.022355357,0.0003,0.2,-1.0744917392730713,2680,0.08799999803304673,-0.06373471021652222,-4.210076713562012
250,10,14,16,0.7510146290063858,-0.03942495738901215,0.0636472,0.0003,0.2,-0.23675549030303955,2690,0.20799998939037323,0.17463581264019012,-4.996575117111206
25,1,19,1,0.2971868500113487,-0.04252586815506163,0.034335457,0.0003,0.2,-2.0787551403045654,2700,0.13599999770522117,0.04546473175287247,-3.2535852193832397
50,2,17,2,0.2839383356273174,-0.04656014362722587,0.021722807,0.0003,0.2,-2.717780113220215,2710,0.08399999663233756,-0.05335104092955589,-4.131928110122681
75,3,18,4,1.227050745487213,-0.015462717219254785,0.00841356,0.0003,0.2,-0.5325015783309937,2720,0.023999999463558196,0.3949621319770813,-2.940647029876709
100,4,16,5,0.12796817049384118,-0.05174547506868876,0.1054536,0.0003,0.2,-1.9727072715759277,2730,0.12799999341368676,-0.024808552116155624,-3.124438261985779
125,5,16,7,0.29796946346759795,-0.05684901078417894,0.064837314,0.0003,0.2,0.11868131160736084,2740,0.23599999770522118,0.05160026252269745,-2.499570536613464
150,6,16,9,4.025933694839478,-0.0032276810507752885,0.0078084823,0.0003,0.2,-0.853151798248291,2750,0.03599999919533729,1.5782408714294434,-2.6166152000427245
175,7,15,11,2.210841941833496,-0.0051346734263933765,0.000982089,0.0003,0.2,0.440287709236145,2760,0.0,1.0407761335372925,-2.7238341331481934
200,8,15,12,0.4534337729215622,-0.010444788944208838,0.0026683758,0.0003,0.2,-1.8885242938995361,2770,0.003999999910593033,0.1282597780227661,-2.3883112907409667
225,9,15,14,0.18098850548267365,-0.030283820101060142,0.025844147,0.0003,0.2,0.2148493528366089,2780,0.09999999776482582,0.032239120453596115,-2.2853708267211914
250,10,14,16,0.5726468175649643,-0.0030513944180562192,0.0035225009,0.0003,0.2,-0.016013026237487793,2790,0.015999999642372132,0.18478305637836456,-1.9325783610343934
25,1,24,1,0.08750933483242988,-0.02417152900807551,0.013842735,0.0003,0.2,-0.4192129373550415,2800,0.05199999883770943,-0.006792549043893814,-3.014341926574707
50,2,21,2,2.868913245201111,-0.0017599723500900666,0.0011479926,0.0003,0.2,0.022570133209228516,2810,0.0,1.057336688041687,-2.7641279458999635
75,3,19,3,0.14176101610064507,-0.05656208014115691,0.04132639,0.0003,0.2,0.3129293918609619,2820,0.14399999603629113,-0.025886334478855133,-5.400981521606445
100,4,18,5,0.7148298278450966,-0.01373289459385063,0.0028525305,0.0003,0.2,-4.3725080490112305,2830,0.015999999642372132,0.0919169932603836,-2.1101802825927733
125,5,18,6,0.3053451955318451,-0.025198510668532494,0.0110124415,0.0003,0.2,0.2592428922653198,2840,0.03599999919533729,0.042843930423259735,-3.293009066581726
150,6,18,8,19.48464126586914,0.005507625468075617,0.0035671114,0.0003,0.2,0.1480884552001953,2850,0.019999999552965164,9.064212799072266,-3.5682170391082764
