time/iterations,time/time_elapsed,time/fps,time/total_timesteps,train/n_updates,train/learning_rate,train/entropy_loss,train/clip_fraction,train/explained_variance,train/clip_range,train/approx_kl,train/policy_gradient_loss,train/loss,train/value_loss
7,9,18,175,29360,0.0003,-0.5608731508255005,0.02799999937415123,-0.2852301597595215,0.2,0.0062595936,-0.006149078172922628,0.30096957087516785,0.7361843287944794
8,10,18,200,29370,0.0003,-0.6320725619792938,0.10399999916553497,0.489208459854126,0.2,0.06993854,-0.01751246979367025,0.008099647238850594,0.06888494603335857
9,12,17,225,29380,0.0003,-0.4817445993423462,0.07199999690055847,-0.810032844543457,0.2,0.011037397,-0.017723564264364455,1.4822018146514893,3.1958157300949095
10,14,17,250,29390,0.0003,-0.6339657843112946,0.07199999839067459,-0.5029706954956055,0.2,0.02131497,-0.016237744744867656,1.095551609992981,2.416895842552185
1,1,23,25,29400,0.0003,-0.440873858332634,0.003999999910593033,-1.6895432472229004,0.2,0.004644234,-0.0020268334858410952,0.2933304011821747,0.674228847026825
2,2,22,50,29410,0.0003,-0.6417368292808533,0.03599999919533729,0.24399811029434204,0.2,0.0040330887,-0.012038045079447456,0.08028510212898254,0.2473385825753212
3,3,21,75,29420,0.0003,-1.0651640057563783,0.04799999892711639,-0.09543740749359131,0.2,0.010489993,-0.01972674801107459,1.1393320560455322,2.4255311727523803
4,4,20,100,29430,0.0003,-0.7914277911186218,0.08799999803304673,-0.11668622493743896,0.2,0.023866884,-0.022980422824620917,-0.014063691720366478,0.04861502423882484
5,6,20,125,29440,0.0003,-0.8550321936607361,0.10399999544024467,0.03387075662612915,0.2,0.09730593,-0.0302997046746313,0.8093770146369934,1.7944824934005736
6,7,19,150,29450,0.0003,-0.5923091351985932,0.023999999463558196,0.25603431463241577,0.2,0.012253124,-0.006506846187519777,0.25868669152259827,0.5670125842094421
7,8,19,175,29460,0.0003,-0.2155681371688843,0.007999999821186066,-0.8464092016220093,0.2,0.0015324163,-0.007673470123205561,1.269673466682434,2.877392601966858
8,10,18,200,29470,0.0003,-0.40713717937469485,0.13199999630451204,0.48336470127105713,0.2,0.052810565,-0.02632339007593689,-0.0164785273373127,0.044263096526265144
9,12,18,225,29480,0.0003,-0.17497901618480682,0.031999999284744264,-1.093155860900879,0.2,0.013416776,-0.009512237189337825,0.06546005606651306,0.17356046885252
10,13,17,250,29490,0.0003,-0.9044480502605439,0.059999997913837436,0.306138277053833,0.2,0.020145092,-0.016283185400068945,0.07596030831336975,0.24963761419057845
1,1,24,25,29500,0.0003,-0.5004683494567871,0.019999999552965164,-0.33612000942230225,0.2,0.0057994863,-0.013275379871949511,0.015290005132555962,0.10774312913417816
2,2,21,50,29510,0.0003,-0.1932188555598259,0.019999999552965164,-0.17620539665222168,0.2,0.003960967,-0.006450026565464206,0.11513463407754898,0.30040432959795
3,3,20,75,29520,0.0003,-1.125061297416687,0.019999999552965164,0.4034966826438904,0.2,0.0037656927,-0.005600981639246783,0.5070884227752686,1.338960337638855
4,4,20,100,29530,0.0003,-0.7026087880134583,0.11999999657273293,0.05774456262588501,0.2,0.04417442,-0.03442829543910904,0.585576057434082,1.4199290156364441
5,6,19,125,29540,0.0003,-0.47830887138843536,0.03599999919533729,-1.869555950164795,0.2,0.011074185,-0.004317109489813476,0.08518700301647186,0.19340583086013793
6,7,19,150,29550,0.0003,-0.4020070046186447,0.023999999463558196,-0.15045762062072754,0.2,0.004318509,-0.0008200454590259199,2.1068623065948486,4.438667249679566
7,9,18,175,29560,0.0003,-0.8033869147300721,0.07599999755620956,-0.16000723838806152,0.2,0.015798254,-0.02318963493872417,0.26202788949012756,0.7769280314445496
8,11,17,200,29570,0.0003,-0.48631165027618406,0.007999999821186066,-0.18171679973602295,0.2,0.0023602843,-0.00578798558679523,0.19118502736091614,0.6086283504962922
9,13,16,225,29580,0.0003,-0.7483114421367645,0.06399999782443047,-3.5342345237731934,0.2,0.011505132,-0.025486382092348946,0.22908931970596313,0.5774698197841645
10,15,16,250,29590,0.0003,-0.10592219531536103,0.0,-0.09250056743621826,0.2,1.5506745e-05,-0.000721559979923736,0.5076298713684082,1.2095396161079406
1,1,20,25,29600,0.0003,-0.7710352659225463,0.08799999803304673,-0.4360005855560303,0.2,0.014784627,-0.03532208709698352,0.1207553967833519,0.48562358915805814
2,2,20,50,29610,0.0003,-0.36302385330200193,0.02799999937415123,-0.7457594871520996,0.2,0.008959737,-0.01989484706195057,0.16559264063835144,0.4432367473840714
3,3,19,75,29620,0.0003,-0.9097259342670441,0.02799999937415123,0.22322291135787964,0.2,0.0016140866,-0.0037541236523539467,0.48951035737991333,1.1810669898986816
4,5,18,100,29630,0.0003,-0.6285475730895996,0.011999999731779098,0.14307677745819092,0.2,0.0034709333,-0.00449635880178576,1.2422456741333008,2.694093942642212
5,6,18,125,29640,0.0003,-0.7231030404567719,0.03599999919533729,0.16195166110992432,0.2,0.008157677,-0.02627031548274683,1.191074013710022,2.519368290901184
6,8,17,150,29650,0.0003,-0.5317334055900573,0.11199999675154686,-7.705629348754883,0.2,0.034524806,-0.012474403555621905,0.0343812070786953,0.1662033438682556
7,10,16,175,29660,0.0003,-0.5894112050533294,0.023999999463558196,0.4386374354362488,0.2,0.00731318,-0.015087601913138826,0.41130033135414124,0.8953290998935699
8,12,16,200,29670,0.0003,-0.9949613332748413,0.02799999937415123,-0.10234665870666504,0.2,0.004257891,-0.003716992036556022,2.5358400344848633,5.471196937561035
9,14,16,225,29680,0.0003,-0.5747766733169556,0.0,-0.16282713413238525,0.2,0.0004733157,-0.0026853222578061774,0.47669553756713867,1.1193627059459685
10,15,15,250,29690,0.0003,-0.11083940267562867,0.0,-1.060487985610962,0.2,0.00045452593,-0.0010007238324035938,5.61311149597168,11.375794219970704
1,1,23,25,29700,0.0003,-0.08606869280338288,0.0,0.7137701213359833,0.2,0.0,6.129741471738726e-07,1.5451968908309937,4.869970917701721
2,2,21,50,29710,0.0003,-0.20437194854021073,0.0,-0.19908642768859863,0.2,0.0016169405,-0.003952230427762516,0.40981125831604004,0.9437728643417358
3,3,19,75,29720,0.0003,-0.5106175005435943,0.003999999910593033,0.47560030221939087,0.2,0.001071384,-0.006045559802558387,7.074367046356201,14.558052825927735
4,5,18,100,29730,0.0003,-0.2031100019812584,0.0,0.6713076233863831,0.2,3.0255317e-06,0.00022572087522725325,1.1559746265411377,2.636407470703125
5,7,17,125,29740,0.0003,-0.117398202419281,0.0,-0.20792663097381592,0.2,0.00060563564,-0.0034347875001842,1.8615107536315918,3.97616229057312
6,8,17,150,29750,0.0003,-1.1608688235282898,0.16799999698996543,-0.35929203033447266,0.2,0.04972884,-0.05449943451583437,0.09553351253271103,0.36115123331546783
7,10,16,175,29760,0.0003,-0.39256738126277924,0.0,0.7082808315753937,0.2,0.0013169169,0.011428499493747779,1.6277135610580444,3.59098641872406
8,12,15,200,29770,0.0003,-0.07684297785162926,0.0,-0.3123363256454468,0.2,2.3841857e-09,2.7735232938752573e-06,1.4287084341049194,2.9495855808258056
9,14,15,225,29780,0.0003,-0.1991216644644737,0.011999999731779098,-0.32870209217071533,0.2,0.002232294,-0.0025390226027226957,0.13922160863876343,0.32590640485286715
10,16,15,250,29790,0.0003,-0.5513006567955017,0.05999999865889549,-0.3990851640701294,0.2,0.017359026,-0.017156126356682934,0.1669086217880249,0.49146436154842377
1,1,22,25,29800,0.0003,-0.09218005910515785,0.031999999284744264,-2.9439244270324707,0.2,0.012254114,-0.007969960821792198,0.028584953397512436,0.08502132073044777
2,2,20,50,29810,0.0003,-0.5247976064682007,0.043999999016523364,-0.04192960262298584,0.2,0.008486505,-0.016074404155137147,0.42962369322776794,0.9704097211360931
3,3,19,75,29820,0.0003,-1.273367977142334,0.031999999284744264,0.18688219785690308,0.2,0.0027717303,-0.006763310522072174,0.09212058782577515,0.2983204185962677
4,5,18,100,29830,0.0003,-0.24576350301504135,0.0,-0.05591106414794922,0.2,0.0006675744,-0.002435813287040389,0.19706927239894867,0.43077403008937837
5,6,18,125,29840,0.0003,-0.4490089982748032,0.09999999552965164,0.025970041751861572,0.2,0.015990803,-0.012719169563613875,0.12448897957801819,0.36376174688339236
6,8,18,150,29850,0.0003,-0.29191661477088926,0.0,0.1692802906036377,0.2,8.821487e-07,0.00010729598748717705,0.9727226495742798,2.2701523900032043
7,9,17,175,29860,0.0003,-0.5062964260578156,0.09999999701976776,0.18981873989105225,0.2,0.022104563,-0.01816021885722847,-0.002895137295126915,0.03940365687012672
8,11,17,200,29870,0.0003,-0.08740234300494194,0.0,-0.856880784034729,0.2,0.0,-4.565715684634597e-07,0.006276014726608992,0.018874355405569077
9,13,16,225,29880,0.0003,-0.08716365247964859,0.0,-2.067998170852661,0.2,0.0,-2.4390219898418054e-06,0.014824802055954933,0.032664513774216176
10,15,16,250,29890,0.0003,-0.4805117756128311,0.003999999910593033,0.1279984712600708,0.2,0.001692748,-0.003941256253106928,0.7987957000732422,1.7145055651664733
1,1,22,25,29900,0.0003,-0.18485460430383682,0.0,-2.4935126304626465,0.2,0.00045854805,-0.0014601005029398096,0.24036908149719238,0.5192537814378738
2,2,21,50,29910,0.0003,-0.2925238758325577,0.0,-0.6524322032928467,0.2,0.00024329186,-0.0006857385411858985,2.156501293182373,4.7192995071411135
3,3,19,75,29920,0.0003,-0.0681727796792984,0.0,0.4945831894874573,0.2,0.0,-5.573034098205199e-07,3.7235372066497803,9.114249420166015
4,5,19,100,29930,0.0003,-0.9190661013126373,0.0,0.29130321741104126,0.2,0.0010627604,-0.004432865037233569,1.0116777420043945,2.1903619289398195
5,6,18,125,29940,0.0003,-0.5226669847965241,0.05999999865889549,-0.48525774478912354,0.2,0.028409323,-0.017528429778293032,0.26441752910614014,0.6164540886878968
6,8,18,150,29950,0.0003,-0.586493045091629,0.15199999660253524,0.00620502233505249,0.2,0.11092136,-0.03283784254267772,0.01992354914546013,0.15125775784254075
7,9,17,175,29960,0.0003,-0.8543188035488128,0.02799999937415123,-0.0764777660369873,0.2,0.009254648,-0.019775439628399737,0.9061946868896484,2.0098265767097474
8,11,17,200,29970,0.0003,-0.06291987597942353,0.0,-1.6708660125732422,0.2,2.8610229e-08,5.609989013777294e-07,13.534278869628906,29.99109992980957
9,13,17,225,29980,0.0003,-0.5915646314620971,0.0,-0.5952572822570801,0.2,0.0001637125,-0.00089598604945067,0.7978653311729431,1.7726208329200746
10,14,16,250,29990,0.0003,-0.24438572376966478,0.04799999892711639,-14.87509822845459,0.2,0.027070183,-0.026553002234548727,-0.0254936795681715,0.0234366400167346
1,0,25,25,30000,0.0003,-0.5710639715194702,0.06399999856948853,-1.110267162322998,0.2,0.014952244,-0.01962987682409647,0.014422960579395294,0.1475912444293499
2,2,23,50,30010,0.0003,-0.604143887758255,0.019999999552965164,-0.0016759634017944336,0.2,0.0045861932,0.004869845239446136,1.5936833620071411,3.208328914642334
3,3,22,75,30020,0.0003,-0.6368127465248108,0.06399999856948853,-0.09404313564300537,0.2,0.059375003,-0.013957152495160585,0.047058992087841034,0.15085122734308243
4,4,21,100,30030,0.0003,-0.2324180632829666,0.05999999865889549,-0.08424115180969238,0.2,0.028421892,-0.013811361195985227,0.2262929230928421,0.5173554331064224
5,6,20,125,30040,0.0003,-0.4765203058719635,0.0,-0.1581331491470337,0.2,0.0009667802,0.0008380296133694287,1.1210660934448242,2.371277904510498
6,7,19,150,30050,0.0003,-0.5061480939388275,0.0,0.08385354280471802,0.2,0.00072574854,-0.0038575266040862034,4.950936317443848,10.475210380554199
7,9,18,175,30060,0.0003,-0.3930638313293457,0.0,0.11793577671051025,0.2,0.0002566099,-0.0008329308018147685,0.6557974219322205,1.5715984106063843
8,11,17,200,30070,0.0003,-0.9837607920169831,0.09999999701976776,-0.054337263107299805,0.2,0.030182008,-0.03396876217424847,0.01635986566543579,0.19143904000520706
9,13,17,225,30080,0.0003,-0.774593985080719,0.38799998462200164,-0.46759843826293945,0.2,0.026717734,-0.02472774843871619,-0.02244389057159424,0.02933697123080492
10,15,16,250,30090,0.0003,-0.8874639213085175,0.1199999988079071,-0.14144039154052734,0.2,0.034354325,-0.015952897883020255,0.28783953189849854,0.6758097529411315
1,1,21,25,30100,0.0003,-0.9918725550174713,0.023999999463558196,-0.17786681652069092,0.2,0.0057079336,-0.002871750551508967,1.5124475955963135,3.3630701065063477
2,2,19,50,30110,0.0003,-0.3090328574180603,0.003999999910593033,-0.047560930252075195,0.2,0.0020874357,-0.0029499231856316755,0.487976998090744,1.0323658525943755
3,3,19,75,30120,0.0003,-0.36067585945129393,0.003999999910593033,0.1006169319152832,0.2,0.0010541416,-0.0069508273054381675,1.9337469339370728,4.27747642993927
4,5,18,100,30130,0.0003,-0.35011006295681,0.0,0.02789705991744995,0.2,0.00012871742,-0.001312551002367357,5.50668478012085,11.91552677154541
5,7,17,125,30140,0.0003,-0.49820960462093355,0.03599999919533729,0.36303770542144775,0.2,0.009463355,-0.009231003261637127,0.14279252290725708,0.4863719791173935
6,9,16,150,30150,0.0003,-0.7842228353023529,0.04799999892711639,-0.011218786239624023,0.2,0.013069479,-0.02453890855796672,0.2429836094379425,0.6199857056140899
7,10,16,175,30160,0.0003,-0.4223228871822357,0.09999999776482582,-0.944799542427063,0.2,0.08026525,-0.0350387429818511,-0.010550681501626968,0.06840678825974464
8,12,16,200,30170,0.0003,-0.5139673888683319,0.04799999892711639,-3.6344170570373535,0.2,0.05300103,-0.026278709594160433,0.19725647568702698,0.5472464829683303
9,13,16,225,30180,0.0003,-1.0248434901237489,0.0,-0.3136782646179199,0.2,0.0009963203,-0.006170551811374025,5.534754276275635,11.29019250869751
10,15,15,250,30190,0.0003,-0.7029341399669647,0.0,-1.703648567199707,0.2,0.0015657592,-0.00508270761310996,0.34275558590888977,0.8038081526756287
1,1,22,25,30200,0.0003,-0.41069349050521853,0.07599999830126762,0.2432369589805603,0.2,0.029264454,-0.028942284982652212,-0.02994852140545845,0.022695864364504815
2,2,21,50,30210,0.0003,-0.658910048007965,0.043999999016523364,-0.3952763080596924,0.2,0.012650962,-0.014338149160146686,-0.007991906255483627,0.04617535509169102
3,3,20,75,30220,0.0003,-0.5672235310077667,0.09999999776482582,-0.03376114368438721,0.2,0.054698274,-0.02325452550128091,4.516242980957031,9.224927997589111
4,5,19,100,30230,0.0003,-0.5870427846908569,0.0,-0.981682538986206,0.2,0.001904459,-0.006222569403470856,0.9182891845703125,2.007841718196869
5,6,18,125,30240,0.0003,-0.9593438148498535,0.043999999016523364,-0.026267647743225098,0.2,0.011695313,-0.017262126806192057,0.2430488020181656,0.5889337122440338
6,8,18,150,30250,0.0003,-1.708638083934784,0.07599999830126762,-0.24527859687805176,0.2,0.012015297,-0.02367290570959426,3.059790849685669,6.264923763275147
7,9,18,175,30260,0.0003,-0.3030547320842743,0.007999999821186066,0.24435365200042725,0.2,0.0017260241,-0.004751312671345787,0.16669906675815582,0.39503521025180816
8,11,17,200,30270,0.0003,-0.3075788825750351,0.04799999892711639,0.03222930431365967,0.2,0.014175541,-0.015206103136763006,0.07120539993047714,0.2066135048866272
9,12,17,225,30280,0.0003,-0.4644462376832962,0.019999999552965164,-0.06336140632629395,0.2,0.0044057514,-0.010052305219694802,2.4571545124053955,4.992579746246338
10,14,17,250,30290,0.0003,-0.47055488228797915,0.0,0.02298074960708618,0.2,0.00010617733,5.934238407645509e-05,0.7692318558692932,1.6538018703460693
1,0,25,25,30300,0.0003,-1.131053590774536,0.15199999660253524,-0.031336069107055664,0.2,0.05018853,-0.036078812479973264,0.4536496102809906,1.0324578642845155
2,2,22,50,30310,0.0003,-0.8184924125671387,0.0,-0.043550848960876465,0.2,0.0013217496,0.001113844879421322,1.4288779497146606,3.1050780534744264
3,3,20,75,30320,0.0003,-0.6218849360942841,0.019999999552965164,-0.020365357398986816,0.2,0.005392034,-0.015214143674587888,0.976696252822876,2.265724802017212
4,5,19,100,30330,0.0003,-0.5732430279254913,0.07599999681115151,-0.6804004907608032,0.2,0.03501564,-0.012811919800471472,-0.004473600536584854,0.05202942006289959
5,6,18,125,30340,0.0003,-0.32159602642059326,0.015999999642372132,0.1448400616645813,0.2,0.0047137737,-0.004851949741365047,0.27500906586647034,0.5856073141098023
6,8,18,150,30350,0.0003,-1.1340834140777587,0.13999999612569808,-0.6978762149810791,0.2,0.033540856,-0.025695489617064027,0.007571004331111908,0.11336469277739525
7,9,18,175,30360,0.0003,-0.12275976911187172,0.0,-1.2844293117523193,0.2,7.589817e-05,0.0009221441495462557,0.2635035812854767,0.586707866191864
8,11,17,200,30370,0.0003,-0.4134687215089798,0.0799999974668026,-0.289129376411438,0.2,0.020591423,-0.012631845277734043,0.06617949157953262,0.24207285642623902
9,12,17,225,30380,0.0003,-0.36744174659252166,0.04799999892711639,0.07622122764587402,0.2,0.015559115,-0.017836853103712257,0.8971188068389893,2.0351563096046448
10,14,16,250,30390,0.0003,-0.6594500958919525,0.09599999785423279,-0.11360955238342285,0.2,0.034196787,-0.03198159419372644,0.16848301887512207,0.4960753619670868
1,1,23,25,30400,0.0003,-0.644940847158432,0.05999999865889549,-0.41531944274902344,0.2,0.009258358,-0.013278448544908627,0.09117871522903442,0.31726312935352324
2,2,22,50,30410,0.0003,-0.3765647143125534,0.02799999937415123,0.13277500867843628,0.2,0.003347721,-0.01607790076732556,0.20326507091522217,0.4625414341688156
3,3,21,75,30420,0.0003,-0.11916376054286956,0.0,0.0385090708732605,0.2,2.6750563e-06,0.0007228851172258466,0.3688734173774719,0.7929906904697418
4,4,20,100,30430,0.0003,-0.10046419501304626,0.0,-2.478940010070801,0.2,6.510734e-05,-0.002053611275914591,0.006370112299919128,0.026147475838661192
5,6,20,125,30440,0.0003,-0.28474581241607666,0.02799999937415123,-0.3927881717681885,0.2,0.010287485,-0.00581490788981327,1.6078680753707886,3.3668719291687013
6,7,19,150,30450,0.0003,-0.6989023745059967,0.09999999701976776,-0.31676173210144043,0.2,0.015044358,-0.027304440125822893,-0.045703839510679245,0.006565145752392709
7,9,18,175,30460,0.0003,-0.5463137447834014,0.2719999931752682,-0.6599225997924805,0.2,0.10338177,-0.026782543547450643,-0.02726147696375847,0.025020155310630798
8,11,18,200,30470,0.0003,-0.7105247139930725,0.007999999821186066,-0.036603331565856934,0.2,0.0021733833,-0.0044008219754317675,1.1108249425888062,2.4875384092330934
9,12,17,225,30480,0.0003,-0.28810488879680635,0.03999999910593033,0.2326449751853943,0.2,0.0049389433,-0.004125353695359113,0.16103503108024597,0.4314660966396332
10,14,17,250,30490,0.0003,-0.45582500100135803,0.003999999910593033,0.11194950342178345,0.2,0.0009357595,-0.007212270679185906,1.8135111331939697,4.079476141929627
1,0,25,25,30500,0.0003,-0.739357727766037,0.07599999830126762,0.03259080648422241,0.2,0.018612852,-0.021253690313548644,0.8148117661476135,1.9289161086082458
2,2,22,50,30510,0.0003,-0.08108095601201057,0.0,0.2572001814842224,0.2,7.867813e-08,1.894390547008129e-05,1.8260478973388672,3.695759153366089
3,3,21,75,30520,0.0003,-0.8502196669578552,0.09599999785423279,0.6992544829845428,0.2,0.024701213,-0.03542866393551236,0.23394790291786194,0.6277895927429199
4,4,20,100,30530,0.0003,-0.696821516752243,0.0,-0.017470240592956543,0.2,0.0011443639,0.005693123627454,9.51457405090332,19.445024299621583
5,6,19,125,30540,0.0003,-0.5603346288204193,0.0,0.7278371453285217,0.2,0.00093548297,-0.005613974625302376,0.8582533597946167,2.041968250274658
6,7,19,150,30550,0.0003,-0.2948449343442917,0.007999999821186066,-0.5466110706329346,0.2,0.0023380208,-0.00959225767198948,0.09165992587804794,0.26801861077547073
7,9,18,175,30560,0.0003,-0.4990656167268753,0.11599999442696571,0.05159413814544678,0.2,0.030315122,-0.02388181137479819,0.18221940100193024,0.46585093140602113
8,11,18,200,30570,0.0003,-0.08080447167158127,0.0,-2.20186448097229,0.2,3.1614302e-06,0.00035814236805862263,3.6365835666656494,7.406370973587036
9,12,17,225,30580,0.0003,-0.4986922204494476,0.0,-0.005269527435302734,0.2,0.00074395415,-0.005468977883108827,3.9536068439483643,8.155820417404176
10,14,17,250,30590,0.0003,-0.31713902950286865,0.0,-0.6102900505065918,0.2,0.000590713,-0.0021303011531708547,1.9580178260803223,4.084474802017212
1,1,24,25,30600,0.0003,-0.539308363199234,0.03999999910593033,0.5902931988239288,0.2,0.012991299,-0.0020840649009912227,0.17679613828659058,0.400075352191925
2,2,21,50,30610,0.0003,-0.3726573705673218,0.07599999830126762,-2.63824200630188,0.2,0.020683367,-0.016204431844875345,0.013579577207565308,0.08307035192847252
3,3,21,75,30620,0.0003,-0.34604470431804657,0.10799999758601189,0.2611355185508728,0.2,0.040003043,-0.0262090929858374,-0.020168639719486237,0.028890717029571533
4,4,20,100,30630,0.0003,-0.41302424669265747,0.0,-0.13202393054962158,0.2,0.0006406545,-0.0005264472788695685,5.07166862487793,10.669222259521485
5,6,19,125,30640,0.0003,-0.8437498033046722,0.03599999919533729,0.09530287981033325,0.2,0.0072569107,-0.011719654964283066,1.709800362586975,3.7735167026519774
6,7,19,150,30650,0.0003,-0.05482092387974262,0.0,-0.42977142333984375,0.2,2.7894973e-07,0.00019295835042427712,11.288516998291016,23.164659881591795
7,9,18,175,30660,0.0003,-0.03587683476507664,0.0,0.4376636743545532,0.2,2.8610229e-08,7.247924687092677e-08,1.150187611579895,2.4511476516723634
8,11,18,200,30670,0.0003,-0.11607120633125305,0.011999999731779098,-0.9702732563018799,0.2,0.0019928454,-0.00180922118807203,0.19843506813049316,0.4445311278104782
9,12,17,225,30680,0.0003,-0.17303355932235717,0.0,0.14943927526474,0.2,8.729935e-05,-0.0033424156200489107,0.3303159475326538,0.8274676084518433
10,14,17,250,30690,0.0003,-0.06498346701264382,0.0,-2.602010726928711,0.2,1.4066696e-07,-6.73618309738444e-05,0.04494091495871544,0.118809724599123
1,0,25,25,30700,0.0003,-0.2791902244091034,0.02799999937415123,-6.510299205780029,0.2,0.012475557,-0.012591224859468753,-0.007751027122139931,0.020347028598189355
2,2,23,50,30710,0.0003,-0.43620055317878725,0.03999999910593033,0.10317736864089966,0.2,0.009418852,-0.027009485420770928,0.34270936250686646,0.8636108338832855
3,3,22,75,30720,0.0003,-0.5490836203098297,0.0,-0.025271892547607422,0.2,0.0011027526,0.001637842615949836,0.5204377770423889,1.255092978477478
4,4,21,100,30730,0.0003,-0.7948399245738983,0.015999999642372132,0.048287928104400635,0.2,0.0028334234,-0.010127772317267868,3.369741678237915,7.352713537216187
5,5,20,125,30740,0.0003,-0.5093574047088623,0.003999999910593033,-0.36505162715911865,0.2,0.002543969,-0.00794598158588542,0.38553252816200256,1.0565460264682769
6,7,20,150,30750,0.0003,-0.30350771844387053,0.007999999821186066,0.0011056065559387207,0.2,0.002057638,-0.0030588207724505877,1.4486690759658813,2.959367871284485
7,8,19,175,30760,0.0003,-0.24576251804828644,0.0,-0.06735992431640625,0.2,0.000838685,-0.007392423047218699,0.4892497956752777,1.130449390411377
8,10,19,200,30770,0.0003,-0.3906210720539093,0.0,-3.4714784622192383,0.2,0.00022324323,-0.002132784567977808,1.2453417778015137,2.8840071678161623
9,12,18,225,30780,0.0003,-0.09498068168759347,0.0,0.7746910452842712,0.2,2.1481515e-06,-0.0003440623208881277,0.03907046839594841,0.15104590356349945
10,14,17,250,30790,0.0003,-0.11309546455740929,0.0,0.2167108654975891,0.2,1.87397e-06,9.377932401548606e-05,3.4138875007629395,7.080705356597901
1,0,27,25,30800,0.0003,-0.642992502450943,0.0,-0.0027074813842773438,0.2,8.9857574e-05,-0.002378429619943745,7.386693477630615,15.086398315429687
2,2,23,50,30810,0.0003,-0.32942274808883665,0.03999999910593033,0.05736786127090454,0.2,0.008220086,-0.026987871922552566,0.06917361915111542,0.31764978915452957
3,3,22,75,30820,0.0003,-0.6468944132328034,0.05199999883770943,-0.08287441730499268,0.2,0.014369245,-0.01997259694151552,0.820389986038208,1.9669049501419067
4,4,21,100,30830,0.0003,-0.2653521806001663,0.05599999874830246,-0.5658087730407715,0.2,0.019242052,-0.0072627457929772985,0.031079258769750595,0.08341305255889893
5,6,20,125,30840,0.0003,-0.24860169887542724,0.0,-4.953765392303467,0.2,0.0015786195,-0.007569161461811724,3.5050530433654785,7.460631561279297
6,7,19,150,30850,0.0003,-0.2045979306101799,0.0,0.3157598376274109,0.2,8.127689e-05,-0.00021945547514050644,0.23205231130123138,0.5444938749074936
7,9,19,175,30860,0.0003,-0.23998251855373381,0.023999999463558196,-0.0027114152908325195,0.2,9.480953e-05,-0.0024555944777095106,0.026809345930814743,0.059274899587035176
8,10,18,200,30870,0.0003,-0.5551138877868652,0.15999999567866324,0.25789934396743774,0.2,0.05734342,-0.034734633326530685,-0.016684727743268013,0.06056552045047283
9,12,18,225,30880,0.0003,-0.25432286262512205,0.0,-1.6612780094146729,0.2,0.0007491064,-0.0033210822881656553,17.78266143798828,36.234489822387694
10,14,17,250,30890,0.0003,-0.06356560662388802,0.0,0.3235205411911011,0.2,1.3113022e-07,-5.245208614113039e-08,6.494428634643555,15.093333530426026
1,1,23,25,30900,0.0003,-0.18734531253576278,0.0,0.11585056781768799,0.2,0.000340631,-0.0004686813244916266,0.045953407883644104,0.11112776249647141
2,2,21,50,30910,0.0003,-0.34936834275722506,0.031999999284744264,0.08554083108901978,0.2,0.014225084,-0.012897888306062555,0.7893206477165222,1.8193366050720214
3,3,21,75,30920,0.0003,-0.1507255643606186,0.0,0.34966254234313965,0.2,0.00023261069,-0.000734658222718565,3.6903274059295654,7.62548794746399
4,4,20,100,30930,0.0003,-0.6634788751602173,0.11199999675154686,0.03744858503341675,0.2,0.021582453,-0.0421935667134818,0.1071704626083374,0.34092679619789124
5,6,20,125,30940,0.0003,-0.4973446696996689,0.043999999016523364,-0.16360831260681152,0.2,0.010372743,-0.016496928256936362,0.054215967655181885,0.2211208999156952
6,7,19,150,30950,0.0003,-0.8681553959846496,0.031999999284744264,-0.007288455963134766,0.2,0.004175994,-0.0017933987916904925,9.884797096252441,20.759606170654298
7,9,19,175,30960,0.0003,-0.6686764717102051,0.0,-0.0986166000366211,0.2,0.0011202669,-0.006155398086179176,4.961214542388916,10.880253410339355
8,10,18,200,30970,0.0003,-0.48386501967906953,0.0,-0.15667414665222168,0.2,0.00094886776,-0.004474836160079576,1.2547807693481445,2.9140692234039305
9,12,17,225,30980,0.0003,-0.1501099705696106,0.0,-2.262871026992798,0.2,3.247261e-06,-3.056144666881977e-05,0.26890698075294495,0.6238179266452789
10,14,17,250,30990,0.0003,-0.7585946381092071,0.06799999848008156,-0.2453542947769165,0.2,0.014838251,-0.023467646384611386,0.7917786836624146,1.9090688824653625
1,1,22,25,31000,0.0003,-0.25999859869480135,0.015999999642372132,-3.805665969848633,0.2,0.0026083207,-0.005334385825554478,0.127525195479393,0.3118385225534439
2,2,22,50,31010,0.0003,-0.5344996750354767,0.06799999848008156,-0.67296302318573,0.2,0.09774141,-0.013326953805983522,0.033719055354595184,0.12880443409085274
3,3,21,75,31020,0.0003,-0.11316455230116844,0.007999999821186066,-1.3492438793182373,0.2,0.0012742257,-0.006632818712387234,5.060545444488525,10.7946307182312
4,4,20,100,31030,0.0003,-0.08506822288036346,0.0,0.6228154301643372,0.2,9.99093e-05,-0.000750030507449928,0.3709551990032196,0.9126377403736115
5,6,20,125,31040,0.0003,-0.6902223229408264,0.2199999935925007,0.4077311158180237,0.2,0.12762505,-0.05134689835458985,0.17926785349845886,0.5176629602909089
6,7,19,150,31050,0.0003,-0.5393817603588105,0.023999999463558196,0.13797110319137573,0.2,0.007714357,-0.016495731764938702,0.7548964023590088,1.7755961298942566
7,8,19,175,31060,0.0003,-0.8967163562774658,0.10399999767541886,0.03178274631500244,0.2,0.057451963,-0.026851545378566755,0.31131961941719055,0.7067992866039277
