time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/entropy_loss,train/clip_range,train/approx_kl,train/clip_fraction,train/loss,train/value_loss,train/explained_variance,train/learning_rate,train/policy_gradient_loss,train/n_updates
6,150,6,22,-1.1776243090629577,0.2,0.044974044,0.16799999549984931,-0.03788274526596069,0.04941120222210884,-1.5548465251922607,0.0003,-0.038166876645758664,6950
7,175,8,21,-1.1280631065368651,0.2,0.022653082,0.12399999573826789,0.477824866771698,1.0973074674606322,0.08288055658340454,0.0003,-0.032497440058737934,6960
8,200,9,21,-1.2819173216819764,0.2,0.003911662,0.019999999552965164,0.07266231626272202,0.23660578280687333,-0.6873307228088379,0.0003,-0.0043892520049126915,6970
9,225,10,20,-1.3123869895935059,0.2,0.0025279736,0.015999999642372132,1.0731470584869385,2.472262406349182,0.0009483695030212402,0.0003,-0.001985786183853655,6980
10,250,12,20,-1.1370511412620545,0.2,0.0137319565,0.043999999016523364,0.06606543809175491,0.4119657427072525,0.04303354024887085,0.0003,-0.03357958892080859,6990
1,25,0,25,-1.327431070804596,0.2,0.035169747,0.16799999698996543,0.02285967767238617,0.12836770713329315,-0.11086761951446533,0.0003,-0.023459231743589014,7000
2,50,2,24,-1.3052419066429137,0.2,0.0068861293,0.043999999016523364,0.03712308406829834,0.14377301633358003,-0.22174835205078125,0.0003,-0.00665439569667825,7010
3,75,3,23,-1.7209453582763672,0.2,0.108966656,0.23599999025464058,-0.0998697429895401,0.056243988871574405,-0.012236475944519043,0.0003,-0.07163480848446487,7020
4,100,4,22,-1.3761763215065002,0.2,0.012632491,0.0559999980032444,-0.004109200090169907,0.08755189925432205,-0.7762413024902344,0.0003,-0.02468144911155079,7030
5,125,5,22,-1.6819061875343322,0.2,0.0028324055,0.0,0.5105237364768982,1.277832305431366,-0.06729757785797119,0.0003,-0.009894302239641916,7040
6,150,6,21,-1.2569101452827454,0.2,0.012741529,0.05199999883770943,-0.013922367244958878,0.02061602398753166,-0.36664915084838867,0.0003,-0.011230442656436957,7050
7,175,8,21,-0.9196451783180237,0.2,0.0103915855,0.05999999865889549,0.7016040682792664,1.6189367651939393,0.2506667375564575,0.0003,-0.02787321021407845,7060
8,200,9,21,-1.6810614943504334,0.2,0.005505614,0.023999999463558196,0.46901577711105347,1.0359880685806275,-0.06197667121887207,0.0003,-0.015003754687262472,7070
9,225,10,20,-1.6730520367622375,0.2,0.009042833,0.043999999016523364,0.06453973054885864,0.24260981976985932,-0.09115004539489746,0.0003,-0.023621076886541914,7080
10,250,12,20,-1.3028010368347167,0.2,0.003963642,0.007999999821186066,0.24881018698215485,0.7305749356746674,-0.21492409706115723,0.0003,-0.018807590293697985,7090
1,25,0,28,-1.5025274395942687,0.2,0.028802995,0.18799999430775644,0.03982234001159668,0.11672985255718231,-1.583467721939087,0.0003,-0.010604430601466675,7100
2,50,1,26,-1.4111242413520813,0.2,0.018175242,0.13199999704957008,0.026470433920621872,0.12275193333625793,0.0036464929580688477,0.0003,-0.020736350869760046,7110
3,75,2,25,-0.9576414108276368,0.2,0.023182241,0.06799999848008156,-0.01776125654578209,0.1316661112010479,-0.115212082862854,0.0003,-0.037755721241235565,7120
4,100,4,24,-1.688865554332733,0.2,0.05714752,0.31599999219179153,0.007917098701000214,0.08342190012335778,-0.23237526416778564,0.0003,-0.022234507411718597,7130
5,125,5,23,-1.4177263617515563,0.2,0.021950986,0.07599999830126762,0.04376743733882904,0.26567932069301603,-0.13961315155029297,0.0003,-0.04366010149195745,7140
6,150,6,22,-1.0212721943855285,0.2,0.0045571397,0.015999999642372132,0.3411732017993927,0.8092882812023163,-0.08285176753997803,0.0003,-0.021245896738953718,7150
7,175,8,21,-1.3795684218406676,0.2,0.0059991167,0.031999999284744264,0.12116638571023941,0.3200803160667419,-1.2228577136993408,0.0003,-0.011395266949665483,7160
8,200,9,20,-1.2920294642448424,0.2,0.009438841,0.03599999919533729,0.1666860729455948,0.4402193039655685,-0.0012992620468139648,0.0003,-0.02029076544847328,7170
9,225,11,20,-1.6539926886558534,0.2,0.012246299,0.07599999755620956,-0.03203670680522919,0.03308805916458368,0.17733609676361084,0.0003,-0.024620994914323104,7180
10,250,12,20,-1.6891749978065491,0.2,0.036481228,0.09599999636411667,-0.014179252088069916,0.1501001663506031,-0.255071759223938,0.0003,-0.03805692451633504,7190
1,25,0,27,-0.9572686553001404,0.2,0.008095271,0.04799999892711639,0.24558591842651367,0.7394310057163238,0.1040603518486023,0.0003,-0.029124713188037533,7200
2,50,2,24,-1.4934175133705139,0.2,0.03578114,0.16399999484419822,-0.06084704026579857,0.033352413773536684,-0.16806793212890625,0.0003,-0.04344920731894675,7210
3,75,3,23,-0.9925981879234314,0.2,0.009042475,0.08799999803304673,0.13748003542423248,0.370530241727829,-0.2266075611114502,0.0003,-0.008539812363684262,7220
4,100,4,23,-1.5713628649711608,0.2,0.03290642,0.10799999758601189,-0.04326201230287552,0.07953138127923012,-0.07916891574859619,0.0003,-0.039494289727357315,7230
5,125,5,22,-0.817369258403778,0.2,0.007808032,0.04799999892711639,0.07935415953397751,0.24089255332946777,-0.12544715404510498,0.0003,-0.016201479083858494,7240
6,150,6,21,-1.236984634399414,0.2,0.010586305,0.05599999874830246,-0.02162647619843483,0.10791559964418411,-0.08306527137756348,0.0003,-0.02067713845334964,7250
7,175,8,21,-1.2054299592971802,0.2,0.008347695,0.05599999874830246,-0.03038046509027481,0.049303402192890644,-2.386113405227661,0.0003,-0.021771058361046158,7260
8,200,9,20,-0.5056842178106308,0.2,3.5421846e-05,0.0,0.16142234206199646,0.40124946236610415,-0.1553173065185547,0.0003,-0.00025874769655640504,7270
9,225,11,20,-0.5441383123397827,0.2,0.00061471225,0.0,1.7477474212646484,4.070129346847534,-0.6425894498825073,0.0003,-0.0017567395940417895,7280
10,250,12,19,-0.8702892959117889,0.2,0.008012509,0.03599999919533729,0.10356815159320831,0.25549668073654175,0.6606402397155762,0.0003,-0.013684547399171266,7290
1,25,0,26,-1.5573901772499084,0.2,0.00047535895,0.0,0.11815814673900604,0.34690897464752196,0.048244476318359375,0.0003,-0.002536895252852389,7300
2,50,2,24,-1.6598954558372498,0.2,0.0034509206,0.011999999731779098,-0.0005447231233119965,0.1412180781364441,0.09561276435852051,0.0003,-0.014636928773367686,7310
3,75,3,23,-1.9326671600341796,0.2,0.0563902,0.18399999439716339,-0.034041501581668854,0.10803747698664665,-0.028217434883117676,0.0003,-0.04969955844059513,7320
4,100,4,21,-1.5933577179908753,0.2,0.0024616455,0.003999999910593033,0.07171431928873062,0.22022294849157334,-0.527281641960144,0.0003,-0.007473311809182803,7330
5,125,5,21,-0.9476825654506683,0.2,0.034986515,0.1439999982714653,0.033773936331272125,0.1733561247587204,0.376487135887146,0.0003,-0.029049231451004687,7340
6,150,7,20,-1.1959870219230653,0.2,0.0004032111,0.0,3.763018846511841,7.7012604713439945,0.11172139644622803,0.0003,-0.0034858202669127538,7350
7,175,8,20,-2.086088514328003,0.2,0.029254368,0.21999999284744262,0.056662000715732574,0.31662089228630064,0.029249906539916992,0.0003,-0.049275516675785266,7360
8,200,9,20,-2.035433864593506,0.2,0.0110136885,0.07599999979138375,0.5032065510749817,1.3248337864875794,-0.07623040676116943,0.0003,-0.012200946102850097,7370
9,225,11,19,-1.771882665157318,0.2,0.00039755582,0.0,1.137748122215271,2.6203715562820435,-0.14979279041290283,0.0003,-0.0011221592550867854,7380
10,250,12,19,-1.5680966138839723,0.2,0.0060648774,0.023999999463558196,0.26598018407821655,0.7057950735092163,0.0587078332901001,0.0003,-0.023628345054574496,7390
1,25,0,25,-1.3747169017791747,0.2,0.0062974524,0.04799999892711639,0.03770015761256218,0.09861903712153434,0.22240209579467773,0.0003,-0.0025446218916911787,7400
2,50,2,23,-1.3555691599845887,0.2,0.0031716442,0.0,0.020042207092046738,0.12246113494038582,-0.18222570419311523,0.0003,-0.008191461088950724,7410
3,75,3,23,-1.8005740880966186,0.2,0.0037581848,0.003999999910593033,1.311247706413269,2.7846634149551392,0.010632693767547607,0.0003,-0.011265059187077143,7420
4,100,4,22,-1.6775267004966736,0.2,0.0018144989,0.0,3.8431849479675293,8.321005010604859,0.03795051574707031,0.0003,-0.007853563523153185,7430
5,125,5,22,-1.730590295791626,0.2,0.0040711905,0.015999999642372132,0.1746416687965393,0.4235819488763809,-1.4005248546600342,0.0003,-0.01759303261619074,7440
6,150,6,21,-1.5111834406852722,0.2,0.000843811,0.0,0.5802937746047974,1.2588526010513306,0.008044302463531494,0.0003,-0.0038229261829982875,7450
7,175,8,20,-1.2545357584953307,0.2,0.00038745403,0.0,0.23596413433551788,0.5264248311519623,-0.2702897787094116,0.0003,-0.0032031134360593684,7460
8,200,9,20,-1.5859925746917725,0.2,0.013008379,0.04799999892711639,-0.021840795874595642,0.088776233792305,0.04257082939147949,0.0003,-0.032834416602738156,7470
9,225,11,20,-1.022769570350647,0.2,0.007599165,0.05999999865889549,0.26794618368148804,0.6699152290821075,-0.1937476396560669,0.0003,-0.012284163979813467,7480
10,250,12,19,-1.8821923017501831,0.2,0.015129895,0.08399999737739564,0.06191931664943695,0.23578592538833618,-0.27451252937316895,0.0003,-0.02906724344752689,7490
1,25,0,25,-1.7800029277801515,0.2,0.01791106,0.06399999782443047,0.24776557087898254,0.5806023001670837,0.03934234380722046,0.0003,-0.015516911403508794,7500
2,50,2,23,-1.9112871289253235,0.2,0.009407169,0.03599999919533729,1.165979266166687,2.731463646888733,-0.07278919219970703,0.0003,-0.0003085094576817937,7510
3,75,3,23,-1.8783875823020935,0.2,0.002352805,0.003999999910593033,0.5075153708457947,1.4426789283752441,0.1816743016242981,0.0003,-0.006723803956075969,7520
4,100,4,22,-1.6596685528755188,0.2,0.006121926,0.023999999463558196,0.03533278778195381,0.1599731095135212,-0.02837073802947998,0.0003,-0.021349914174527383,7530
5,125,5,21,-1.770510184764862,0.2,0.007333734,0.02799999937415123,0.8174169063568115,1.789346981048584,0.019988715648651123,0.0003,-0.0007923750709750265,7540
6,150,6,21,-1.5266841292381286,0.2,0.00763762,0.019999999552965164,0.024059336632490158,0.1813077822327614,-0.549613356590271,0.0003,-0.026516326875891495,7550
7,175,8,21,-0.9942164182662964,0.2,0.002951522,0.015999999642372132,0.5045915246009827,1.3274548768997192,-1.005446195602417,0.0003,-0.009108805393799458,7560
8,200,9,20,-1.4188094973564147,0.2,0.021370918,0.07199999690055847,0.046233296394348145,0.22745951265096664,-0.5965049266815186,0.0003,-0.028058019385207446,7570
9,225,11,20,-2.147338604927063,0.2,0.002972877,0.023999999463558196,7.6681227684021,15.733012580871582,0.05100512504577637,0.0003,-0.016339145457371272,7580
10,250,12,19,-1.833463156223297,0.2,0.00059243914,0.0,2.5874879360198975,5.773938274383545,-0.1195061206817627,0.0003,-0.004338708036578964,7590
1,25,1,24,-1.807128620147705,0.2,0.0018858146,0.003999999910593033,0.09927190095186234,0.3919812858104706,0.1508966088294983,0.0003,-0.01021091010177031,7600
2,50,2,23,-1.9280421137809753,0.2,0.0011487221,0.0,0.9242005944252014,2.415140974521637,0.1812780499458313,0.0003,-0.0020246829482204022,7610
3,75,3,23,-2.0132342100143434,0.2,0.030062638,0.1279999941587448,0.2281797081232071,0.6683895528316498,-0.0387805700302124,0.0003,-0.04016498811542988,7620
4,100,4,22,-1.3086745262145996,0.2,0.00929924,0.05999999865889549,0.29941514134407043,0.7126283347606659,-0.7033478021621704,0.0003,-0.02232576763164218,7630
5,125,5,21,-1.7337558627128602,0.2,0.01248811,0.05999999865889549,0.38971906900405884,0.988174319267273,-0.07888913154602051,0.0003,-0.03176208113506433,7640
6,150,7,20,-1.8354053497314453,0.2,0.010500381,0.035999998450279236,0.09697121381759644,0.32631213366985323,-1.473351001739502,0.0003,-0.019982064568436896,7650
7,175,8,19,-1.6720407605171204,0.2,0.014770057,0.07199999839067459,0.01732705533504486,0.15501707494258882,-1.2964751720428467,0.0003,-0.01798693158943223,7660
8,200,10,19,-1.1664233207702637,0.2,0.0012711048,0.0,0.9277740716934204,2.2954750537872313,-0.42711925506591797,0.0003,0.0012145557166078902,7670
9,225,11,19,-0.8723682940006257,0.2,0.0017207836,0.003999999910593033,0.030711811035871506,0.21701135039329528,0.3041752576828003,0.0003,-0.006077934086789583,7680
10,250,13,18,-1.252021896839142,0.2,0.014345774,0.08799999952316284,0.08829706907272339,0.2198211893439293,0.34654128551483154,0.0003,-0.016555161806755335,7690
1,25,0,27,-2.278267502784729,0.2,0.03050174,0.2199999950826168,0.0006076842546463013,0.13648574352264403,-1.4125642776489258,0.0003,-0.037263553373514925,7700
2,50,2,24,-1.757278072834015,0.2,0.040380806,0.1799999952316284,-0.004100233316421509,0.18634254336357117,0.09586155414581299,0.0003,-0.05638233308121556,7710
3,75,3,23,-1.120595645904541,0.2,0.01959833,0.07599999830126762,0.019864164292812347,0.12251065224409104,-0.16856539249420166,0.0003,-0.02341655681282191,7720
4,100,4,22,-1.6791882038116455,0.2,0.013301718,0.03999999910593033,0.306050568819046,0.8715845704078674,0.012396633625030518,0.0003,-0.013082593617029658,7730
5,125,5,21,-1.3782553911209106,0.2,0.017016176,0.07599999830126762,0.11378507316112518,0.35157864093780516,-0.23134732246398926,0.0003,-0.02445432137139143,7740
6,150,7,21,-1.2068145632743836,0.2,0.007281706,0.07599999830126762,0.04785443842411041,0.1601422518491745,-3.334693431854248,0.0003,-0.01489945192076263,7750
7,175,8,20,-1.4366171717643739,0.2,0.016846009,0.08399999737739564,0.0567375048995018,0.28015942871570587,-0.0031894445419311523,0.0003,-0.03501355462148794,7760
8,200,9,20,-1.3685421586036681,0.2,0.004407699,0.019999999552965164,0.17148567736148834,0.44133969843387605,-0.04785811901092529,0.0003,0.0037655357844196048,7770
9,225,11,19,-1.2534558653831482,0.2,0.0012429404,0.0,1.143459677696228,2.663149356842041,0.018964052200317383,0.0003,-0.009802155769430953,7780
10,250,12,19,-0.6085625648498535,0.2,0.0009219694,0.0,1.4954524040222168,3.117303228378296,-0.0811229944229126,0.0003,-0.007286441266187893,7790
1,25,1,24,-1.4743980526924134,0.2,0.00072766776,0.0,4.518422603607178,9.299170398712159,-0.007456302642822266,0.0003,-0.003558235806644916,7800
2,50,2,23,-1.5120487332344055,0.2,0.0072882795,0.007999999821186066,0.10692142695188522,0.3358043789863586,-0.2632385492324829,0.0003,-0.019074317086488435,7810
3,75,3,23,-1.5284151434898376,0.2,0.007936154,0.043999999016523364,1.1894848346710205,2.5395371437072756,0.10743653774261475,0.0003,-0.02105326476879421,7820
4,100,4,22,-1.6877524852752686,0.2,0.004945104,0.015999999642372132,1.3227159976959229,3.0451003074645997,-0.0690300464630127,0.0003,-0.013590688113589522,7830
5,125,5,22,-1.428394079208374,0.2,0.0026485943,0.015999999642372132,1.1716632843017578,2.7367748498916624,0.001637578010559082,0.0003,-0.004837030680413612,7840
6,150,6,21,-1.6398850083351135,0.2,0.06250284,0.17199999317526818,0.12312570959329605,0.46403917074203493,-0.12322783470153809,0.0003,-0.05471328092366434,7850
7,175,8,21,-1.6328929781913757,0.2,0.06473657,0.2319999948143959,0.01479543000459671,0.1728585794568062,-0.46653079986572266,0.0003,-0.0366332967039197,7860
8,200,9,20,-1.6517664551734925,0.2,0.026433967,0.1199999950826168,0.055189620703458786,0.25349027663469315,0.0003032684326171875,0.0003,-0.027970882447436195,7870
9,225,10,20,-1.5980153679847717,0.2,0.01928773,0.08799999803304673,0.2146846055984497,0.5776378810405731,-0.015209555625915527,0.0003,-0.026965778708458288,7880
10,250,12,19,-1.120957624912262,0.2,0.008604128,0.03599999919533729,0.16761183738708496,0.5211140811443329,-0.19483554363250732,0.0003,-0.03545450054481662,7890
1,25,1,24,-0.4174354761838913,0.2,0.0015857887,0.0,0.03652028739452362,0.17353675812482833,0.01647251844406128,0.0003,-0.00793792912573572,7900
2,50,2,23,-1.2691239356994628,0.2,0.003392849,0.0,-0.007998758926987648,0.11337844729423523,-1.503044843673706,0.0003,-0.013695895509794376,7910
3,75,3,22,-0.8486376643180847,0.2,0.007121012,0.03999999836087227,-0.009756169281899929,0.04873412773013115,-0.12249839305877686,0.0003,-0.01103183663031082,7920
4,100,4,22,-0.9715933740139008,0.2,0.006372218,0.03599999919533729,0.06677354127168655,0.20398538559675217,-0.08449041843414307,0.0003,-0.011723345362581484,7930
5,125,5,21,-1.951291060447693,0.2,0.0035249495,0.003999999910593033,3.087534189224243,6.202429151535034,0.02019864320755005,0.0003,-0.0023205246470169526,7940
6,150,7,21,-1.4766723275184632,0.2,0.0074105975,0.043999999016523364,0.20420123636722565,0.5212951242923737,-0.07571947574615479,0.0003,-0.017593280814588042,7950
7,175,8,20,-0.7170764744281769,0.2,0.00025170087,0.0,1.175607442855835,2.8437075853347777,-0.3328578472137451,0.0003,-0.0020408405674388064,7960
8,200,9,20,-0.2927555650472641,0.2,1.2159347e-07,0.0,0.0753258690237999,0.35359262079000475,0.40990811586380005,0.0003,5.1491735699471516e-05,7970
9,225,11,19,-1.040384006500244,0.2,0.0006847358,0.0,0.5609169006347656,1.5239267587661742,-0.3464597463607788,0.0003,-0.0026308247788108473,7980
10,250,12,19,-0.2927482038736343,0.2,3.2186508e-06,0.0,0.795072078704834,2.9652040243148803,0.23036646842956543,0.0003,0.00039284515060735716,7990
1,25,0,26,-0.7112151980400085,0.2,0.0016896176,0.003999999910593033,0.13901899755001068,0.34459400922060013,0.743293285369873,0.0003,-0.00938923659222297,8000
2,50,2,24,-2.25241334438324,0.2,0.0447303,0.22399999797344208,-0.023373421281576157,0.1466325305402279,-0.2502162456512451,0.0003,-0.04104598979838272,8010
3,75,3,21,-1.2456049919128418,0.2,0.014878773,0.06799999922513962,0.6203916668891907,1.3649958729743958,-1.5903534889221191,0.0003,-0.01863077708613119,8020
4,100,4,21,-1.4337299942970276,0.2,0.002963619,0.011999999731779098,1.9941205978393555,4.205763244628907,0.4620225429534912,0.0003,-0.008134164327871929,8030
5,125,5,21,-1.626519751548767,0.2,0.004096577,0.003999999910593033,0.25170889496803284,0.7289004981517792,-0.5306375026702881,0.0003,-0.010349375082645195,8040
6,150,7,20,-1.521176826953888,0.2,0.021903755,0.059999997913837436,0.1393931657075882,0.35855792462825775,-0.056194305419921875,0.0003,-0.015878899637144173,8050
7,175,8,20,-1.3665875673294068,0.2,0.0076589035,0.007999999821186066,0.9846245050430298,2.1150962591171263,0.026270031929016113,0.0003,-0.022315037596970733,8060
8,200,9,20,-0.4346605986356735,0.2,0.015536148,0.04799999892711639,0.010451503098011017,0.07860004790127277,-0.10327470302581787,0.0003,-0.010310033410554809,8070
9,225,11,19,-1.2248324871063232,0.2,0.028874801,0.10799999460577965,-0.043925654143095016,0.037926855497062206,-0.7201577425003052,0.0003,-0.0343633944950998,8080
10,250,12,19,-1.5834174036979676,0.2,0.0030319046,0.007999999821186066,0.9422717094421387,2.096266734600067,0.0030901432037353516,0.0003,0.005407982220640406,8090
